,Point.Forecast,Lo.80,Hi.80,Lo.95,Hi.95,,,Lo.80,Hi.80,Lo.95,Hi.95
42706,2217.530197,-3454.084594,7889.144988,-6456.456105,10891.5165,,,,,,
42707,2217.530197,-3455.953669,7891.014063,-6459.314608,10894.375,,,,,,
42708,2217.530197,-3457.822128,7892.882522,-6462.17217,10897.23256,,,,,,
42709,2217.530197,-3459.689973,7894.750367,-6465.028791,10900.08919,,,,,,
42710,2217.530197,-3461.557202,7896.617597,-6467.884473,10902.94487,,,,,,
42711,2217.530197,-3463.423819,7898.484213,-6470.739216,10905.79961,,,,,,
42712,2217.530197,-3465.289822,7900.350216,-6473.593022,10908.65342,,,,,,
42713,2217.530197,-3467.155212,7902.215606,-6476.44589,10911.50628,,,,,,
42714,2217.530197,-3469.019991,7904.080385,-6479.297823,10914.35822,,,,,,
42715,2217.530197,-3470.884158,7905.944552,-6482.148821,10917.20922,,,,,,
42716,2217.530197,-3472.747715,7907.808109,-6484.998885,10920.05928,,,,,,
42717,2217.530197,-3474.610661,7909.671055,-6487.848016,10922.90841,,,,,,
42718,2217.530197,-3476.472998,7911.533392,-6490.696215,10925.75661,,,,,,
42719,2217.530197,-3478.334727,7913.395121,-6493.543482,10928.60388,,,,,,
42720,2217.530197,-3480.195846,7915.25624,-6496.389819,10931.45021,,,,,,
42721,2217.530197,-3482.056358,7917.116752,-6499.235227,10934.29562,,,,,,
42722,2217.530197,-3483.916263,7918.976657,-6502.079706,10937.1401,,,,,,
42723,2217.530197,-3485.775562,7920.835956,-6504.923257,10939.98365,,,,,,
42724,2217.530197,-3487.634254,7922.694648,-6507.765882,10942.82628,,,,,,
42725,2217.530197,-3489.492341,7924.552735,-6510.607581,10945.66798,,,,,,
42726,2217.530197,-3491.349823,7926.410218,-6513.448355,10948.50875,,,,,,
42727,2217.530197,-3493.206702,7928.267096,-6516.288205,10951.3486,,,,,,
42728,2217.530197,-3495.062976,7930.12337,-6519.127132,10954.18753,,,,,,
42729,2217.530197,-3496.918648,7931.979042,-6521.965137,10957.02553,,,,,,
42730,2217.530197,-3498.773717,7933.834111,-6524.802221,10959.86261,,,,,,
42731,2217.530197,-3500.628184,7935.688579,-6527.638384,10962.69878,,,,,,
42732,2217.530197,-3502.482051,7937.542445,-6530.473627,10965.53402,,,,,,
42733,2217.530197,-3504.335316,7939.39571,-6533.307952,10968.36835,,,,,,
42734,2217.530197,-3506.187982,7941.248376,-6536.14136,10971.20175,,,,,,
42735,2217.530197,-3508.040048,7943.100442,-6538.97385,10974.03424,,,,,,
42736,2217.530197,-3509.891515,7944.951909,-6541.805425,10976.86582,,,,,,
42737,2217.530197,-3511.742383,7946.802777,-6544.636084,10979.69648,,,,,,
42738,2217.530197,-3513.592654,7948.653048,-6547.465829,10982.52622,,,,,,
42739,2217.530197,-3515.442328,7950.502722,-6550.294661,10985.35506,,,,,,
42740,2217.530197,-3517.291405,7952.351799,-6553.122581,10988.18298,,,,,,
42741,2217.530197,-3519.139887,7954.200281,-6555.949589,10991.00998,,,,,,
42742,2217.530197,-3520.987773,7956.048167,-6558.775687,10993.83608,,,,,,
42743,2217.530197,-3522.835063,7957.895458,-6561.600874,10996.66127,,,,,,
42744,2217.530197,-3524.68176,7959.742154,-6564.425153,10999.48555,,,,,,
42745,2217.530197,-3526.527863,7961.588257,-6567.248524,11002.30892,,,,,,
42746,2217.530197,-3528.373373,7963.433767,-6570.070988,11005.13138,,,,,,
42747,2217.530197,-3530.21829,7965.278684,-6572.892545,11007.95294,,,,,,
42748,2217.530197,-3532.062616,7967.12301,-6575.713198,11010.77359,,,,,,
42749,2217.530197,-3533.906349,7968.966744,-6578.532945,11013.59334,,,,,,
42750,2217.530197,-3535.749492,7970.809887,-6581.351789,11016.41218,,,,,,
42751,2217.530197,-3537.592045,7972.652439,-6584.16973,11019.23012,,,,,,
42752,2217.530197,-3539.434008,7974.494402,-6586.98677,11022.04716,,,,,,
42753,2217.530197,-3541.275382,7976.335776,-6589.802908,11024.8633,,,,,,
42754,2217.530197,-3543.116167,7978.176561,-6592.618146,11027.67854,,,,,,
42755,2217.530197,-3544.956365,7980.016759,-6595.432485,11030.49288,,,,,,
42756,2217.530197,-3546.795974,7981.856368,-6598.245925,11033.30632,,,,,,
42757,2217.530197,-3548.634997,7983.695391,-6601.058468,11036.11886,,,,,,
42758,2217.530197,-3550.473434,7985.533828,-6603.870114,11038.93051,,,,,,
42759,2217.530197,-3552.311285,7987.371679,-6606.680864,11041.74126,,,,,,
42760,2217.530197,-3554.14855,7989.208944,-6609.490719,11044.55111,,,,,,
42761,2217.530197,-3555.985231,7991.045625,-6612.29968,11047.36007,,,,,,
42762,2217.530197,-3557.821328,7992.881722,-6615.107748,11050.16814,,,,,,
42763,2217.530197,-3559.656841,7994.717235,-6617.914923,11052.97532,,,,,,
42764,2217.530197,-3561.491771,7996.552165,-6620.721207,11055.7816,,,,,,
42765,2217.530197,-3563.326119,7998.386513,-6623.5266,11058.58699,,,,,,
42766,2217.530197,-3565.159885,8000.220279,-6626.331103,11061.3915,,,,,,
42767,2217.530197,-3566.993069,8002.053464,-6629.134717,11064.19511,,,,,,
42768,2217.530197,-3568.825673,8003.886067,-6631.937442,11066.99784,,,,,,
42769,2217.530197,-3570.657697,8005.718091,-6634.739281,11069.79967,,,,,,
42770,2217.530197,-3572.489141,8007.549535,-6637.540233,11072.60063,,,,,,
42771,2217.530197,-3574.320006,8009.3804,-6640.340299,11075.40069,,,,,,
42772,2217.530197,-3576.150292,8011.210686,-6643.13948,11078.19987,,,,,,
42773,2217.530197,-3577.98,8013.040394,-6645.937777,11080.99817,,,,,,
42774,2217.530197,-3579.809131,8014.869525,-6648.735191,11083.79559,,,,,,
42775,2217.530197,-3581.637685,8016.698079,-6651.531723,11086.59212,,,,,,
42776,2217.530197,-3583.465662,8018.526056,-6654.327373,11089.38777,,,,,,
42777,2217.530197,-3585.293064,8020.353458,-6657.122143,11092.18254,,,,,,
42778,2217.530197,-3587.11989,8022.180284,-6659.916032,11094.97643,,,,,,
42779,2217.530197,-3588.946141,8024.006536,-6662.709043,11097.76944,,,,,,
42780,2217.530197,-3590.771819,8025.832213,-6665.501176,11100.56157,,,,,,
42781,2217.530197,-3592.596922,8027.657316,-6668.292431,11103.35282,,,,,,
42782,2217.530197,-3594.421453,8029.481847,-6671.082809,11106.1432,,,,,,
42783,2217.530197,-3596.245411,8031.305805,-6673.872312,11108.93271,,,,,,
42784,2217.530197,-3598.068797,8033.129191,-6676.66094,11111.72133,,,,,,
42785,2217.530197,-3599.891611,8034.952005,-6679.448694,11114.50909,,,,,,
42786,2217.530197,-3601.713854,8036.774249,-6682.235575,11117.29597,,,,,,
42787,2217.530197,-3603.535527,8038.595921,-6685.021583,11120.08198,,,,,,
42788,2217.530197,-3605.35663,8040.417025,-6687.80672,11122.86711,,,,,,
42789,2217.530197,-3607.177164,8042.237558,-6690.590986,11125.65138,,,,,,
42790,2217.530197,-3608.997129,8044.057523,-6693.374382,11128.43478,,,,,,
42791,2217.530197,-3610.816525,8045.87692,-6696.156909,11131.2173,,,,,,
42792,2217.530197,-3612.635354,8047.695748,-6698.938568,11133.99896,,,,,,
42793,2217.530197,-3614.453616,8049.51401,-6701.719359,11136.77975,,,,,,
42794,2217.530197,-3616.271311,8051.331705,-6704.499283,11139.55968,,,,,,
42795,2217.530197,-3618.088439,8053.148833,-6707.278341,11142.33874,,,,,,
42796,2217.530197,-3619.905002,8054.965396,-6710.056535,11145.11693,,,,,,
42797,2217.530197,-3621.721,8056.781394,-6712.833864,11147.89426,,,,,,
42798,2217.530197,-3623.536433,8058.596827,-6715.610329,11150.67072,,,,,,
42799,2217.530197,-3625.351302,8060.411697,-6718.385932,11153.44633,,,,,,
42800,2217.530197,-3627.165608,8062.226002,-6721.160673,11156.22107,,,,,,
42801,2217.530197,-3628.979351,8064.039745,-6723.934553,11158.99495,,,,,,
42802,2217.530197,-3630.792531,8065.852925,-6726.707573,11161.76797,,,,,,
42803,2217.530197,-3632.605149,8067.665543,-6729.479733,11164.54013,,,,,,
42804,2217.530197,-3634.417206,8069.4776,-6732.251035,11167.31143,,,,,,
42805,2217.530197,-3636.228701,8071.289095,-6735.021478,11170.08187,,,,,,
42806,2217.530197,-3638.039637,8073.100031,-6737.791065,11172.85146,,,,,,
42807,2217.530197,-3639.850012,8074.910406,-6740.559795,11175.62019,,,,,,
42808,2217.530197,-3641.659828,8076.720222,-6743.32767,11178.38806,,,,,,
42809,2217.530197,-3643.469086,8078.52948,-6746.09469,11181.15508,,,,,,
42810,2217.530197,-3645.277784,8080.338179,-6748.860857,11183.92125,,,,,,
42811,2217.530197,-3647.085926,8082.14632,-6751.62617,11186.68656,,,,,,
42812,2217.530197,-3648.893509,8083.953903,-6754.390631,11189.45102,,,,,,
42813,2217.530197,-3650.700536,8085.76093,-6757.15424,11192.21463,,,,,,
42814,2217.530197,-3652.507007,8087.567401,-6759.916998,11194.97739,,,,,,
42815,2217.530197,-3654.312922,8089.373316,-6762.678907,11197.7393,,,,,,
42816,2217.530197,-3656.118282,8091.178676,-6765.439966,11200.50036,,,,,,
42817,2217.530197,-3657.923087,8092.983481,-6768.200177,11203.26057,,,,,,
42818,2217.530197,-3659.727337,8094.787732,-6770.959541,11206.01993,,,,,,
42819,2217.530197,-3661.531035,8096.591429,-6773.718057,11208.77845,,,,,,
42820,2217.530197,-3663.334178,8098.394572,-6776.475728,11211.53612,,,,,,
42821,2217.530197,-3665.136769,8100.197164,-6779.232553,11214.29295,,,,,,
42822,2217.530197,-3666.938808,8101.999203,-6781.988534,11217.04893,,,,,,
42823,2217.530197,-3668.740296,8103.80069,-6784.743671,11219.80407,,,,,,
42824,2217.530197,-3670.541232,8105.601626,-6787.497965,11222.55836,,,,,,
42825,2217.530197,-3672.341617,8107.402011,-6790.251417,11225.31181,,,,,,
42826,2217.530197,-3674.141452,8109.201847,-6793.004027,11228.06442,,,,,,
42827,2217.530197,-3675.940738,8111.001132,-6795.755797,11230.81619,,,,,,
42828,2217.530197,-3677.739475,8112.799869,-6798.506727,11233.56712,,,,,,
42829,2217.530197,-3679.537662,8114.598056,-6801.256818,11236.31721,,,,,,
42830,2217.530197,-3681.335302,8116.395696,-6804.006071,11239.06646,,,,,,
42831,2217.530197,-3683.132394,8118.192788,-6806.754486,11241.81488,,,,,,
42832,2217.530197,-3684.928939,8119.989333,-6809.502064,11244.56246,,,,,,
42833,2217.530197,-3686.724937,8121.785331,-6812.248806,11247.3092,,,,,,
42834,2217.530197,-3688.520389,8123.580783,-6814.994713,11250.05511,,,,,,
42835,2217.530197,-3690.315295,8125.375689,-6817.739786,11252.80018,,,,,,
42836,2217.530197,-3692.109657,8127.170051,-6820.484024,11255.54442,,,,,,
42837,2217.530197,-3693.903473,8128.963867,-6823.22743,11258.28782,,,,,,
42838,2217.530197,-3695.696746,8130.75714,-6825.970003,11261.0304,,,,,,
42839,2217.530197,-3697.489474,8132.549868,-6828.711745,11263.77214,,,,,,
42840,2217.530197,-3699.28166,8134.342054,-6831.452657,11266.51305,,,,,,
42841,2217.530197,-3701.073303,8136.133697,-6834.192738,11269.25313,,,,,,
42842,2217.530197,-3702.864403,8137.924797,-6836.93199,11271.99238,,,,,,
42843,2217.530197,-3704.654962,8139.715356,-6839.670414,11274.73081,,,,,,
42844,2217.530197,-3706.44498,8141.505374,-6842.40801,11277.4684,,,,,,
42845,2217.530197,-3708.234457,8143.294851,-6845.144779,11280.20517,,,,,,
42846,2217.530197,-3710.023394,8145.083788,-6847.880721,11282.94112,,,,,,
42847,2217.530197,-3711.811791,8146.872185,-6850.615839,11285.67623,,,,,,
42848,2217.530197,-3713.599649,8148.660043,-6853.350131,11288.41053,,,,,,
42849,2217.530197,-3715.386968,8150.447362,-6856.0836,11291.14399,,,,,,
42850,2217.530197,-3717.173749,8152.234143,-6858.816245,11293.87664,,,,,,
42851,2217.530197,-3718.959992,8154.020386,-6861.548068,11296.60846,,,,,,
42852,2217.530197,-3720.745697,8155.806091,-6864.279069,11299.33946,,,,,,
42853,2217.530197,-3722.530866,8157.59126,-6867.009249,11302.06964,,,,,,
42854,2217.530197,-3724.315499,8159.375893,-6869.738609,11304.799,,,,,,
42855,2217.530197,-3726.099595,8161.159989,-6872.46715,11307.52754,,,,,,
42856,2217.530197,-3727.883157,8162.943551,-6875.194871,11310.25527,,,,,,
42857,2217.530197,-3729.666183,8164.726577,-6877.921775,11312.98217,,,,,,
42858,2217.530197,-3731.448675,8166.509069,-6880.647861,11315.70826,,,,,,
42859,2217.530197,-3733.230633,8168.291027,-6883.373131,11318.43353,,,,,,
42860,2217.530197,-3735.012058,8170.072452,-6886.097585,11321.15798,,,,,,
42861,2217.530197,-3736.79295,8171.853344,-6888.821224,11323.88162,,,,,,
42862,2217.530197,-3738.573309,8173.633703,-6891.544048,11326.60444,,,,,,
42863,2217.530197,-3740.353136,8175.41353,-6894.266059,11329.32645,,,,,,
42864,2217.530197,-3742.132432,8177.192826,-6896.987257,11332.04765,,,,,,
42865,2217.530197,-3743.911196,8178.97159,-6899.707642,11334.76804,,,,,,
42866,2217.530197,-3745.68943,8180.749824,-6902.427216,11337.48761,,,,,,
42867,2217.530197,-3747.467134,8182.527528,-6905.14598,11340.20637,,,,,,
42868,2217.530197,-3749.244308,8184.304702,-6907.863933,11342.92433,,,,,,
42869,2217.530197,-3751.020953,8186.081347,-6910.581077,11345.64147,,,,,,
42870,2217.530197,-3752.79707,8187.857464,-6913.297413,11348.35781,,,,,,
42871,2217.530197,-3754.572658,8189.633052,-6916.012941,11351.07333,,,,,,
42872,2217.530197,-3756.347718,8191.408112,-6918.727661,11353.78806,,,,,,
42873,2217.530197,-3758.122251,8193.182645,-6921.441576,11356.50197,,,,,,
42874,2217.530197,-3759.896258,8194.956652,-6924.154684,11359.21508,,,,,,
42875,2217.530197,-3761.669737,8196.730132,-6926.866988,11361.92738,,,,,,
42876,2217.530197,-3763.442692,8198.503086,-6929.578487,11364.63888,,,,,,
42877,2217.530197,-3765.21512,8200.275514,-6932.289183,11367.34958,,,,,,
42878,2217.530197,-3766.987024,8202.047418,-6934.999076,11370.05947,,,,,,
42879,2217.530197,-3768.758403,8203.818797,-6937.708166,11372.76856,,,,,,
42880,2217.530197,-3770.529259,8205.589653,-6940.416456,11375.47685,,,,,,
42881,2217.530197,-3772.29959,8207.359984,-6943.123945,11378.18434,,,,,,
42882,2217.530197,-3774.069399,8209.129793,-6945.830633,11380.89103,,,,,,
42883,2217.530197,-3775.838685,8210.899079,-6948.536523,11383.59692,,,,,,
42884,2217.530197,-3777.607449,8212.667843,-6951.241614,11386.30201,,,,,,
42885,2217.530197,-3779.375691,8214.436085,-6953.945907,11389.0063,,,,,,
42886,2217.530197,-3781.143412,8216.203806,-6956.649403,11391.7098,,,,,,
42887,2217.530197,-3782.910612,8217.971006,-6959.352102,11394.4125,,,,,,
42888,2217.530197,-3784.677292,8219.737686,-6962.054006,11397.1144,,,,,,
42889,2217.530197,-3786.443452,8221.503846,-6964.755115,11399.81551,,,,,,
42890,2217.530197,-3788.209093,8223.269487,-6967.455429,11402.51582,,,,,,
42891,2217.530197,-3789.974215,8225.034609,-6970.15495,11405.21534,,,,,,
42892,2217.530197,-3791.738818,8226.799212,-6972.853678,11407.91407,,,,,,
42893,2217.530197,-3793.502903,8228.563297,-6975.551613,11410.61201,,,,,,
42894,2217.530197,-3795.266471,8230.326865,-6978.248757,11413.30915,,,,,,
42895,2217.530197,-3797.029521,8232.089915,-6980.94511,11416.0055,,,,,,
42896,2217.530197,-3798.792055,8233.852449,-6983.640673,11418.70107,,,,,,
42897,2217.530197,-3800.554073,8235.614467,-6986.335447,11421.39584,,,,,,
42898,2217.530197,-3802.315575,8237.375969,-6989.029432,11424.08983,,,,,,
42899,2217.530197,-3804.076561,8239.136956,-6991.722628,11426.78302,,,,,,
42900,2217.530197,-3805.837033,8240.897427,-6994.415038,11429.47543,,,,,,
42901,2217.530197,-3807.596991,8242.657385,-6997.10666,11432.16705,,,,,,
42902,2217.530197,-3809.356434,8244.416828,-6999.797497,11434.85789,,,,,,
42903,2217.530197,-3811.115364,8246.175758,-7002.487548,11437.54794,,,,,,
42904,2217.530197,-3812.873781,8247.934175,-7005.176815,11440.23721,,,,,,
42905,2217.530197,-3814.631686,8249.69208,-7007.865298,11442.92569,,,,,,
42906,2217.530197,-3816.389078,8251.449472,-7010.552997,11445.61339,,,,,,
42907,2217.530197,-3818.145958,8253.206352,-7013.239914,11448.30031,,,,,,
42908,2217.530197,-3819.902328,8254.962722,-7015.926049,11450.98644,,,,,,
42909,2217.530197,-3821.658186,8256.71858,-7018.611403,11453.6718,,,,,,
42910,2217.530197,-3823.413534,8258.473928,-7021.295976,11456.35637,,,,,,
42911,2217.530197,-3825.168373,8260.228767,-7023.97977,11459.04016,,,,,,
42912,2217.530197,-3826.922701,8261.983095,-7026.662784,11461.72318,,,,,,
42913,2217.530197,-3828.676521,8263.736915,-7029.34502,11464.40541,,,,,,
42914,2217.530197,-3830.429832,8265.490226,-7032.026478,11467.08687,,,,,,
42915,2217.530197,-3832.182635,8267.243029,-7034.707159,11469.76755,,,,,,
42916,2217.530197,-3833.93493,8268.995325,-7037.387063,11472.44746,,,,,,
42917,2217.530197,-3835.686719,8270.747113,-7040.066192,11475.12659,,,,,,
42918,2217.530197,-3837.438,8272.498394,-7042.744545,11477.80494,,,,,,
42919,2217.530197,-3839.188775,8274.249169,-7045.422124,11480.48252,,,,,,
42920,2217.530197,-3840.939044,8275.999438,-7048.09893,11483.15932,,,,,,
42921,2217.530197,-3842.688807,8277.749201,-7050.774962,11485.83536,,,,,,
42922,2217.530197,-3844.438065,8279.498459,-7053.450222,11488.51062,,,,,,
42923,2217.530197,-3846.186819,8281.247213,-7056.12471,11491.1851,,,,,,
42924,2217.530197,-3847.935069,8282.995463,-7058.798427,11493.85882,,,,,,
42925,2217.530197,-3849.682814,8284.743208,-7061.471373,11496.53177,,,,,,
42926,2217.530197,-3851.430057,8286.490451,-7064.14355,11499.20394,,,,,,
42927,2217.530197,-3853.176796,8288.23719,-7066.814958,11501.87535,,,,,,
42928,2217.530197,-3854.923034,8289.983428,-7069.485597,11504.54599,,,,,,
42929,2217.530197,-3856.668769,8291.729163,-7072.155468,11507.21586,,,,,,
42930,2217.530197,-3858.414002,8293.474396,-7074.824573,11509.88497,,,,,,
42931,2217.530197,-3860.158735,8295.219129,-7077.492911,11512.5533,,,,,,
42932,2217.530197,-3861.902966,8296.96336,-7080.160483,11515.22088,,,,,,
42933,2217.530197,-3863.646698,8298.707092,-7082.82729,11517.88768,,,,,,
42934,2217.530197,-3865.389929,8300.450323,-7085.493332,11520.55373,,,,,,
42935,2217.530197,-3867.132661,8302.193055,-7088.158611,11523.21901,,,,,,
42936,2217.530197,-3868.874894,8303.935288,-7090.823127,11525.88352,,,,,,
42937,2217.530197,-3870.616629,8305.677023,-7093.48688,11528.54727,,,,,,
42938,2217.530197,-3872.357865,8307.418259,-7096.149871,11531.21026,,,,,,
42939,2217.530197,-3874.098604,8309.158998,-7098.812101,11533.87249,,,,,,
42940,2217.530197,-3875.838845,8310.899239,-7101.47357,11536.53396,,,,,,
42941,2217.530197,-3877.57859,8312.638984,-7104.13428,11539.19467,,,,,,
42942,2217.530197,-3879.317838,8314.378232,-7106.79423,11541.85462,,,,,,
42943,2217.530197,-3881.05659,8316.116984,-7109.453422,11544.51382,,,,,,
42944,2217.530197,-3882.794846,8317.85524,-7112.111856,11547.17225,,,,,,
42945,2217.530197,-3884.532608,8319.593002,-7114.769533,11549.82993,,,,,,
42946,2217.530197,-3886.269874,8321.330268,-7117.426453,11552.48685,,,,,,
42947,2217.530197,-3888.006646,8323.067041,-7120.082616,11555.14301,,,,,,
42948,2217.530197,-3889.742925,8324.803319,-7122.738025,11557.79842,,,,,,
42949,2217.530197,-3891.47871,8326.539104,-7125.392679,11560.45307,,,,,,
42950,2217.530197,-3893.214001,8328.274396,-7128.046579,11563.10697,,,,,,
42951,2217.530197,-3894.948801,8330.009195,-7130.699725,11565.76012,,,,,,
42952,2217.530197,-3896.683108,8331.743502,-7133.352119,11568.41251,,,,,,
42953,2217.530197,-3898.416923,8333.477317,-7136.00376,11571.06415,,,,,,
42954,2217.530197,-3900.150247,8335.210641,-7138.65465,11573.71504,,,,,,
42955,2217.530197,-3901.883079,8336.943473,-7141.304789,11576.36518,,,,,,
42956,2217.530197,-3903.615422,8338.675816,-7143.954178,11579.01457,,,,,,
42957,2217.530197,-3905.347274,8340.407668,-7146.602817,11581.66321,,,,,,
42958,2217.530197,-3907.078636,8342.13903,-7149.250707,11584.3111,,,,,,
42959,2217.530197,-3908.809509,8343.869903,-7151.897849,11586.95824,,,,,,
42960,2217.530197,-3910.539893,8345.600287,-7154.544244,11589.60464,,,,,,
42961,2217.530197,-3912.269789,8347.330183,-7157.189891,11592.25029,,,,,,
42962,2217.530197,-3913.999197,8349.059591,-7159.834792,11594.89519,,,,,,
42963,2217.530197,-3915.728117,8350.788511,-7162.478947,11597.53934,,,,,,
42964,2217.530197,-3917.45655,8352.516944,-7165.122357,11600.18275,,,,,,
42965,2217.530197,-3919.184496,8354.24489,-7167.765022,11602.82542,,,,,,
42966,2217.530197,-3920.911955,8355.972349,-7170.406944,11605.46734,,,,,,
42967,2217.530197,-3922.638929,8357.699323,-7173.048122,11608.10852,,,,,,
42968,2217.530197,-3924.365417,8359.425811,-7175.688557,11610.74895,,,,,,
42969,2217.530197,-3926.09142,8361.151814,-7178.328251,11613.38864,,,,,,
42970,2217.530197,-3927.816938,8362.877332,-7180.967203,11616.0276,,,,,,
42971,2217.530197,-3929.541971,8364.602366,-7183.605414,11618.66581,,,,,,
42972,2217.530197,-3931.266521,8366.326915,-7186.242886,11621.30328,,,,,,
42973,2217.530197,-3932.990587,8368.050981,-7188.879617,11623.94001,,,,,,
42974,2217.530197,-3934.71417,8369.774564,-7191.51561,11626.576,,,,,,
42975,2217.530197,-3936.437271,8371.497665,-7194.150864,11629.21126,,,,,,
42976,2217.530197,-3938.159889,8373.220283,-7196.785381,11631.84578,,,,,,
42977,2217.530197,-3939.882025,8374.942419,-7199.419161,11634.47956,,,,,,
42978,2217.530197,-3941.603679,8376.664073,-7202.052205,11637.1126,,,,,,
42979,2217.530197,-3943.324853,8378.385247,-7204.684512,11639.74491,,,,,,
42980,2217.530197,-3945.045545,8380.105939,-7207.316085,11642.37648,,,,,,
42981,2217.530197,-3946.765758,8381.826152,-7209.946922,11645.00732,,,,,,
42982,2217.530197,-3948.48549,8383.545884,-7212.577026,11647.63742,,,,,,
42983,2217.530197,-3950.204743,8385.265137,-7215.206397,11650.26679,,,,,,
42984,2217.530197,-3951.923517,8386.983911,-7217.835034,11652.89543,,,,,,
42985,2217.530197,-3953.641812,8388.702206,-7220.46294,11655.52333,,,,,,
42986,2217.530197,-3955.359629,8390.420023,-7223.090114,11658.15051,,,,,,
42987,2217.530197,-3957.076968,8392.137362,-7225.716558,11660.77695,,,,,,
42988,2217.530197,-3958.793829,8393.854223,-7228.342271,11663.40266,,,,,,
42989,2217.530197,-3960.510214,8395.570608,-7230.967254,11666.02765,,,,,,
42990,2217.530197,-3962.226121,8397.286515,-7233.591508,11668.6519,,,,,,
42991,2217.530197,-3963.941553,8399.001947,-7236.215034,11671.27543,,,,,,
42992,2217.530197,-3965.656508,8400.716902,-7238.837832,11673.89823,,,,,,
42993,2217.530197,-3967.370988,8402.431382,-7241.459902,11676.5203,,,,,,
42994,2217.530197,-3969.084993,8404.145387,-7244.081246,11679.14164,,,,,,
42995,2217.530197,-3970.798523,8405.858917,-7246.701864,11681.76226,,,,,,
42996,2217.530197,-3972.511578,8407.571972,-7249.321757,11684.38215,,,,,,
42997,2217.530197,-3974.22416,8409.284554,-7251.940924,11687.00132,,,,,,
42998,2217.530197,-3975.936268,8410.996662,-7254.559368,11689.61976,,,,,,
42999,2217.530197,-3977.647903,8412.708297,-7257.177088,11692.23748,,,,,,
43000,2217.530197,-3979.359065,8414.419459,-7259.794084,11694.85448,,,,,,
43001,2217.530197,-3981.069755,8416.130149,-7262.410359,11697.47075,,,,,,
43002,2217.530197,-3982.779973,8417.840367,-7265.025911,11700.08631,,,,,,
43003,2217.530197,-3984.489719,8419.550113,-7267.640743,11702.70114,,,,,,
43004,2217.530197,-3986.198994,8421.259388,-7270.254853,11705.31525,,,,,,
43005,2217.530197,-3987.907798,8422.968192,-7272.868244,11707.92864,,,,,,
43006,2217.530197,-3989.616132,8424.676526,-7275.480915,11710.54131,,,,,,
43007,2217.530197,-3991.323996,8426.38439,-7278.092867,11713.15326,,,,,,
43008,2217.530197,-3993.03139,8428.091784,-7280.704101,11715.7645,,,,,,
43009,2217.530197,-3994.738315,8429.798709,-7283.314617,11718.37501,,,,,,
43010,2217.530197,-3996.444771,8431.505165,-7285.924416,11720.98481,,,,,,
43011,2217.530197,-3998.150758,8433.211152,-7288.533499,11723.59389,,,,,,
43012,2217.530197,-3999.856278,8434.916672,-7291.141866,11726.20226,,,,,,
43013,2217.530197,-4001.561329,8436.621723,-7293.749517,11728.80991,,,,,,
43014,2217.530197,-4003.265914,8438.326308,-7296.356454,11731.41685,,,,,,
43015,2217.530197,-4004.970031,8440.030425,-7298.962677,11734.02307,,,,,,
43016,2217.530197,-4006.673682,8441.734076,-7301.568186,11736.62858,,,,,,
43017,2217.530197,-4008.376866,8443.437261,-7304.172982,11739.23338,,,,,,
43018,2217.530197,-4010.079585,8445.139979,-7306.777066,11741.83746,,,,,,
43019,2217.530197,-4011.781839,8446.842233,-7309.380437,11744.44083,,,,,,
43020,2217.530197,-4013.483627,8448.544021,-7311.983098,11747.04349,,,,,,
43021,2217.530197,-4015.184951,8450.245345,-7314.585048,11749.64544,,,,,,
43022,2217.530197,-4016.88581,8451.946204,-7317.186288,11752.24668,,,,,,
43023,2217.530197,-4018.586206,8453.6466,-7319.786819,11754.84721,,,,,,
43024,2217.530197,-4020.286138,8455.346532,-7322.38664,11757.44703,,,,,,
43025,2217.530197,-4021.985607,8457.046001,-7324.985754,11760.04615,,,,,,
43026,2217.530197,-4023.684613,8458.745007,-7327.584159,11762.64455,,,,,,
43027,2217.530197,-4025.383156,8460.44355,-7330.181858,11765.24225,,,,,,
43028,2217.530197,-4027.081238,8462.141632,-7332.77885,11767.83924,,,,,,
43029,2217.530197,-4028.778858,8463.839252,-7335.375135,11770.43553,,,,,,
43030,2217.530197,-4030.476017,8465.536411,-7337.970716,11773.03111,,,,,,
43031,2217.530197,-4032.172715,8467.233109,-7340.565591,11775.62599,,,,,,
43032,2217.530197,-4033.868952,8468.929346,-7343.159763,11778.22016,,,,,,
43033,2217.530197,-4035.56473,8470.625124,-7345.75323,11780.81362,,,,,,
43034,2217.530197,-4037.260047,8472.320441,-7348.345995,11783.40639,,,,,,
43035,2217.530197,-4038.954905,8474.015299,-7350.938057,11785.99845,,,,,,
43036,2217.530197,-4040.649305,8475.709699,-7353.529417,11788.58981,,,,,,
43037,2217.530197,-4042.343245,8477.403639,-7356.120075,11791.18047,,,,,,
43038,2217.530197,-4044.036727,8479.097121,-7358.710033,11793.77043,,,,,,
43039,2217.530197,-4045.729752,8480.790146,-7361.29929,11796.35968,,,,,,
43040,2217.530197,-4047.422319,8482.482713,-7363.887848,11798.94824,,,,,,
43041,2217.530197,-4049.114428,8484.174822,-7366.475706,11801.5361,,,,,,
43042,2217.530197,-4050.806081,8485.866475,-7369.062866,11804.12326,,,,,,
43043,2217.530197,-4052.497278,8487.557672,-7371.649328,11806.70972,,,,,,
43044,2217.530197,-4054.188018,8489.248412,-7374.235093,11809.29549,,,,,,
43045,2217.530197,-4055.878303,8490.938697,-7376.82016,11811.88055,,,,,,
