Date,Time,Block,import
25-11-2016,23:30-23:45,95,1424
25-11-2016,23:45-00:00,96,1356
26-11-2016,00:00-00:15,1,1276
26-11-2016,00:15-00:30,2,1240
26-11-2016,00:30-00:45,3,1188
26-11-2016,00:45-01:00,4,1188
26-11-2016,01:00-01:15,5,1164
26-11-2016,01:15-01:30,6,1168
26-11-2016,01:30-01:45,7,1164
26-11-2016,01:45-02:00,8,1156
26-11-2016,02:00-02:15,9,1140
26-11-2016,02:15-02:30,10,1132
26-11-2016,02:30-02:45,11,1120
26-11-2016,02:45-03:00,12,1136
26-11-2016,03:00-03:15,13,1120
26-11-2016,03:15-03:30,14,1108
26-11-2016,03:30-03:45,15,1064
26-11-2016,03:45-04:00,16,1040
26-11-2016,04:00-04:15,17,1048
26-11-2016,04:15-04:30,18,1088
26-11-2016,04:30-04:45,19,1100
26-11-2016,04:45-05:00,20,1112
26-11-2016,05:00-05:15,21,1032
26-11-2016,05:15-05:30,22,1024
26-11-2016,05:30-05:45,23,1012
26-11-2016,05:45-06:00,24,1024
26-11-2016,06:00-06:15,25,1116
26-11-2016,06:15-06:30,26,1316
26-11-2016,06:30-06:45,27,1184
26-11-2016,06:45-07:00,28,1100
26-11-2016,07:00-07:15,29,1060
26-11-2016,07:15-07:30,30,1068
26-11-2016,07:30-07:45,31,1096
26-11-2016,07:45-08:00,32,1168
26-11-2016,08:00-08:15,33,1120
26-11-2016,08:15-08:30,34,1076
26-11-2016,08:30-08:45,35,992
26-11-2016,08:45-09:00,36,1108
26-11-2016,09:00-09:15,37,1068
26-11-2016,09:15-09:30,38,1116
26-11-2016,09:30-09:45,39,1168
26-11-2016,09:45-10:00,40,1184
26-11-2016,10:00-10:15,41,1140
26-11-2016,10:15-10:30,42,1088
26-11-2016,10:30-10:45,43,1088
26-11-2016,10:45-11:00,44,1148
26-11-2016,11:00-11:15,45,1124
26-11-2016,11:15-11:30,46,1124
26-11-2016,11:30-11:45,47,1060
26-11-2016,11:45-12:00,48,1120
26-11-2016,12:00-12:15,49,1136
26-11-2016,12:15-12:30,50,1104
26-11-2016,12:30-12:45,51,1112
26-11-2016,12:45-13:00,52,1128
26-11-2016,13:00-13:15,53,1260
26-11-2016,13:15-13:30,54,1256
26-11-2016,13:30-13:45,55,1260
26-11-2016,13:45-14:00,56,1204
26-11-2016,14:00-14:15,57,1128
26-11-2016,14:15-14:30,58,1140
26-11-2016,14:30-14:45,59,1124
26-11-2016,14:45-15:00,60,1140
26-11-2016,15:00-15:15,61,1128
26-11-2016,15:15-15:30,62,1136
26-11-2016,15:30-15:45,63,1148
26-11-2016,15:45-16:00,64,1180
26-11-2016,16:00-16:15,65,1164
26-11-2016,16:15-16:30,66,1172
26-11-2016,16:30-16:45,67,1344
26-11-2016,16:45-17:00,68,1560
26-11-2016,17:00-17:15,69,1428
26-11-2016,17:15-17:30,70,1244
26-11-2016,17:30-17:45,71,1216
26-11-2016,17:45-18:00,72,1232
26-11-2016,18:00-18:15,73,1204
26-11-2016,18:15-18:30,74,1144
26-11-2016,18:30-18:45,75,1112
26-11-2016,18:45-19:00,76,1100
26-11-2016,19:00-19:15,77,1044
26-11-2016,19:15-19:30,78,1108
26-11-2016,19:30-19:45,79,1072
26-11-2016,19:45-20:00,80,1084
26-11-2016,20:00-20:15,81,1072
26-11-2016,20:15-20:30,82,932
26-11-2016,20:30-20:45,83,1008
26-11-2016,20:45-21:00,84,1096
26-11-2016,21:00-21:15,85,1068
26-11-2016,21:15-21:30,86,1052
26-11-2016,21:30-21:45,87,988
26-11-2016,21:45-22:00,88,896
26-11-2016,22:00-22:15,89,1048
26-11-2016,22:15-22:30,90,1048
26-11-2016,22:30-22:45,91,1016
26-11-2016,22:45-23:00,92,1032
26-11-2016,23:00-23:15,93,976
26-11-2016,23:15-23:30,94,840
26-11-2016,23:30-23:45,95,960
26-11-2016,23:45-00:00,96,1020
27-11-2016,00:00-00:15,1,956
27-11-2016,00:15-00:30,2,924
27-11-2016,00:30-00:45,3,764
27-11-2016,00:45-01:00,4,828
27-11-2016,01:00-01:15,5,960
27-11-2016,01:15-01:30,6,908
27-11-2016,01:30-01:45,7,888
27-11-2016,01:45-02:00,8,776
27-11-2016,02:00-02:15,9,852
27-11-2016,02:15-02:30,10,924
27-11-2016,02:30-02:45,11,864
27-11-2016,02:45-03:00,12,760
27-11-2016,03:00-03:15,13,848
27-11-2016,03:15-03:30,14,880
27-11-2016,03:30-03:45,15,892
27-11-2016,03:45-04:00,16,808
27-11-2016,04:00-04:15,17,732
27-11-2016,04:15-04:30,18,892
27-11-2016,04:30-04:45,19,880
27-11-2016,04:45-05:00,20,816
27-11-2016,05:00-05:15,21,728
27-11-2016,05:15-05:30,22,836
27-11-2016,05:30-05:45,23,888
27-11-2016,05:45-06:00,24,804
27-11-2016,06:00-06:15,25,716
27-11-2016,06:15-06:30,26,832
27-11-2016,06:30-06:45,27,852
27-11-2016,06:45-07:00,28,728
27-11-2016,07:00-07:15,29,696
27-11-2016,07:15-07:30,30,856
27-11-2016,07:30-07:45,31,848
27-11-2016,07:45-08:00,32,708
27-11-2016,08:00-08:15,33,720
27-11-2016,08:15-08:30,34,832
27-11-2016,08:30-08:45,35,828
27-11-2016,08:45-09:00,36,704
27-11-2016,09:00-09:15,37,748
27-11-2016,09:15-09:30,38,860
27-11-2016,09:30-09:45,39,856
27-11-2016,09:45-10:00,40,880
27-11-2016,10:00-10:15,41,768
27-11-2016,10:15-10:30,42,808
27-11-2016,10:30-10:45,43,956
27-11-2016,10:45-11:00,44,964
27-11-2016,11:00-11:15,45,948
27-11-2016,11:15-11:30,46,904
27-11-2016,11:30-11:45,47,776
27-11-2016,11:45-12:00,48,940
27-11-2016,12:00-12:15,49,1016
27-11-2016,12:15-12:30,50,964
27-11-2016,12:30-12:45,51,936
27-11-2016,12:45-13:00,52,820
27-11-2016,13:00-13:15,53,796
27-11-2016,13:15-13:30,54,956
27-11-2016,13:30-13:45,55,924
27-11-2016,13:45-14:00,56,912
27-11-2016,14:00-14:15,57,908
27-11-2016,14:15-14:30,58,908
27-11-2016,14:30-14:45,59,800
27-11-2016,14:45-15:00,60,748
27-11-2016,15:00-15:15,61,944
27-11-2016,15:15-15:30,62,936
27-11-2016,15:30-15:45,63,908
27-11-2016,15:45-16:00,64,904
27-11-2016,16:00-16:15,65,712
27-11-2016,16:15-16:30,66,804
27-11-2016,16:30-16:45,67,928
27-11-2016,16:45-17:00,68,908
27-11-2016,17:00-17:15,69,872
27-11-2016,17:15-17:30,70,864
27-11-2016,17:30-17:45,71,800
27-11-2016,17:45-18:00,72,712
27-11-2016,18:00-18:15,73,844
27-11-2016,18:15-18:30,74,936
27-11-2016,18:30-18:45,75,876
27-11-2016,18:45-19:00,76,860
27-11-2016,19:00-19:15,77,696
27-11-2016,19:15-19:30,78,788
27-11-2016,19:30-19:45,79,896
27-11-2016,19:45-20:00,80,904
27-11-2016,20:00-20:15,81,892
27-11-2016,20:15-20:30,82,732
27-11-2016,20:30-20:45,83,728
27-11-2016,20:45-21:00,84,936
27-11-2016,21:00-21:15,85,904
27-11-2016,21:15-21:30,86,900
27-11-2016,21:30-21:45,87,788
27-11-2016,21:45-22:00,88,756
27-11-2016,22:00-22:15,89,916
27-11-2016,22:15-22:30,90,904
27-11-2016,22:30-22:45,91,884
27-11-2016,22:45-23:00,92,800
27-11-2016,23:00-23:15,93,744
27-11-2016,23:15-23:30,94,904
27-11-2016,23:30-23:45,95,880
27-11-2016,23:45-00:00,96,856
28-11-2016,00:00-00:15,1,724
28-11-2016,00:15-00:30,2,832
28-11-2016,00:30-00:45,3,888
28-11-2016,00:45-01:00,4,872
28-11-2016,01:00-01:15,5,716
28-11-2016,01:15-01:30,6,780
28-11-2016,01:30-01:45,7,884
28-11-2016,01:45-02:00,8,876
28-11-2016,02:00-02:15,9,788
28-11-2016,02:15-02:30,10,700
28-11-2016,02:30-02:45,11,876
28-11-2016,02:45-03:00,12,892
28-11-2016,03:00-03:15,13,820
28-11-2016,03:15-03:30,14,688
28-11-2016,03:30-03:45,15,780
28-11-2016,03:45-04:00,16,884
28-11-2016,04:00-04:15,17,792
28-11-2016,04:15-04:30,18,708
28-11-2016,04:30-04:45,19,856
28-11-2016,04:45-05:00,20,856
28-11-2016,05:00-05:15,21,872
28-11-2016,05:15-05:30,22,1048
28-11-2016,05:30-05:45,23,1456
28-11-2016,05:45-06:00,24,1376
28-11-2016,06:00-06:15,25,1200
28-11-2016,06:15-06:30,26,1128
28-11-2016,06:30-06:45,27,1228
28-11-2016,06:45-07:00,28,1276
28-11-2016,07:00-07:15,29,1216
28-11-2016,07:15-07:30,30,1136
28-11-2016,07:30-07:45,31,1268
28-11-2016,07:45-08:00,32,1396
28-11-2016,08:00-08:15,33,1352
28-11-2016,08:15-08:30,34,1384
28-11-2016,08:30-08:45,35,1488
28-11-2016,08:45-09:00,36,1512
28-11-2016,09:00-09:15,37,1500
28-11-2016,09:15-09:30,38,1516
28-11-2016,09:30-09:45,39,1596
28-11-2016,09:45-10:00,40,1636
28-11-2016,10:00-10:15,41,1636
28-11-2016,10:15-10:30,42,1652
28-11-2016,10:30-10:45,43,1684
28-11-2016,10:45-11:00,44,1700
28-11-2016,11:00-11:15,45,1684
28-11-2016,11:15-11:30,46,1712
28-11-2016,11:30-11:45,47,1716
28-11-2016,11:45-12:00,48,1708
28-11-2016,12:00-12:15,49,1708
28-11-2016,12:15-12:30,50,1744
28-11-2016,12:30-12:45,51,1764
28-11-2016,12:45-13:00,52,1744
28-11-2016,13:00-13:15,53,1744
28-11-2016,13:15-13:30,54,1732
28-11-2016,13:30-13:45,55,1732
28-11-2016,13:45-14:00,56,1772
28-11-2016,14:00-14:15,57,1760
28-11-2016,14:15-14:30,58,1764
28-11-2016,14:30-14:45,59,1776
28-11-2016,14:45-15:00,60,1804
28-11-2016,15:00-15:15,61,1784
28-11-2016,15:15-15:30,62,1784
28-11-2016,15:30-15:45,63,1792
28-11-2016,15:45-16:00,64,1884
28-11-2016,16:00-16:15,65,1964
28-11-2016,16:15-16:30,66,1948
28-11-2016,16:30-16:45,67,1980
28-11-2016,16:45-17:00,68,1944
28-11-2016,17:00-17:15,69,1888
28-11-2016,17:15-17:30,70,1808
28-11-2016,17:30-17:45,71,1828
28-11-2016,17:45-18:00,72,1836
28-11-2016,18:00-18:15,73,1836
28-11-2016,18:15-18:30,74,1856
28-11-2016,18:30-18:45,75,1764
28-11-2016,18:45-19:00,76,1784
28-11-2016,19:00-19:15,77,1752
28-11-2016,19:15-19:30,78,1732
28-11-2016,19:30-19:45,79,1728
28-11-2016,19:45-20:00,80,1760
28-11-2016,20:00-20:15,81,1748
28-11-2016,20:15-20:30,82,1724
28-11-2016,20:30-20:45,83,1696
28-11-2016,20:45-21:00,84,1704
28-11-2016,21:00-21:15,85,1664
28-11-2016,21:15-21:30,86,1636
28-11-2016,21:30-21:45,87,1640
28-11-2016,21:45-22:00,88,1628
28-11-2016,22:00-22:15,89,1628
28-11-2016,22:15-22:30,90,1592
28-11-2016,22:30-22:45,91,1592
28-11-2016,22:45-23:00,92,1592
28-11-2016,23:00-23:15,93,1552
28-11-2016,23:15-23:30,94,1528
28-11-2016,23:30-23:45,95,1492
28-11-2016,23:45-00:00,96,1460
29-11-2016,00:00-00:15,1,1392
29-11-2016,00:15-00:30,2,1236
29-11-2016,00:30-00:45,3,1236
29-11-2016,00:45-01:00,4,1244
29-11-2016,01:00-01:15,5,1244
29-11-2016,01:15-01:30,6,1404
29-11-2016,01:30-01:45,7,1460
29-11-2016,01:45-02:00,8,1352
29-11-2016,02:00-02:15,9,1300
29-11-2016,02:15-02:30,10,1272
29-11-2016,02:30-02:45,11,1260
29-11-2016,02:45-03:00,12,1212
29-11-2016,03:00-03:15,13,1188
29-11-2016,03:15-03:30,14,1184
29-11-2016,03:30-03:45,15,1160
29-11-2016,03:45-04:00,16,1168
29-11-2016,04:00-04:15,17,1144
29-11-2016,04:15-04:30,18,1136
29-11-2016,04:30-04:45,19,1152
29-11-2016,04:45-05:00,20,1172
29-11-2016,05:00-05:15,21,1160
29-11-2016,05:15-05:30,22,1168
29-11-2016,05:30-05:45,23,1164
29-11-2016,05:45-06:00,24,1176
29-11-2016,06:00-06:15,25,1168
29-11-2016,06:15-06:30,26,1212
29-11-2016,06:30-06:45,27,1224
29-11-2016,06:45-07:00,28,1392
29-11-2016,07:00-07:15,29,1316
29-11-2016,07:15-07:30,30,1288
29-11-2016,07:30-07:45,31,1324
29-11-2016,07:45-08:00,32,1380
29-11-2016,08:00-08:15,33,1436
29-11-2016,08:15-08:30,34,1500
29-11-2016,08:30-08:45,35,1520
29-11-2016,08:45-09:00,36,1556
29-11-2016,09:00-09:15,37,1556
29-11-2016,09:15-09:30,38,1600
29-11-2016,09:30-09:45,39,1616
29-11-2016,09:45-10:00,40,1632
29-11-2016,10:00-10:15,41,1612
29-11-2016,10:15-10:30,42,1636
29-11-2016,10:30-10:45,43,1664
29-11-2016,10:45-11:00,44,1728
29-11-2016,11:00-11:15,45,1740
29-11-2016,11:15-11:30,46,1740
29-11-2016,11:30-11:45,47,1752
29-11-2016,11:45-12:00,48,1764
29-11-2016,12:00-12:15,49,1732
29-11-2016,12:15-12:30,50,1800
29-11-2016,12:30-12:45,51,1792
29-11-2016,12:45-13:00,52,1792
29-11-2016,13:00-13:15,53,1780
29-11-2016,13:15-13:30,54,1756
29-11-2016,13:30-13:45,55,1748
29-11-2016,13:45-14:00,56,1764
29-11-2016,14:00-14:15,57,1808
29-11-2016,14:15-14:30,58,1812
29-11-2016,14:30-14:45,59,1848
29-11-2016,14:45-15:00,60,1864
29-11-2016,15:00-15:15,61,1800
29-11-2016,15:15-15:30,62,1820
29-11-2016,15:30-15:45,63,1832
29-11-2016,15:45-16:00,64,1860
29-11-2016,16:00-16:15,65,1888
29-11-2016,16:15-16:30,66,1892
29-11-2016,16:30-16:45,67,1888
29-11-2016,16:45-17:00,68,1888
29-11-2016,17:00-17:15,69,1876
29-11-2016,17:15-17:30,70,1852
29-11-2016,17:30-17:45,71,1860
29-11-2016,17:45-18:00,72,1856
29-11-2016,18:00-18:15,73,1860
29-11-2016,18:15-18:30,74,1924
29-11-2016,18:30-18:45,75,1932
29-11-2016,18:45-19:00,76,1888
29-11-2016,19:00-19:15,77,1856
29-11-2016,19:15-19:30,78,1824
29-11-2016,19:30-19:45,79,1804
29-11-2016,19:45-20:00,80,1788
29-11-2016,20:00-20:15,81,1744
29-11-2016,20:15-20:30,82,1700
29-11-2016,20:30-20:45,83,1680
29-11-2016,20:45-21:00,84,1696
29-11-2016,21:00-21:15,85,1664
29-11-2016,21:15-21:30,86,1656
29-11-2016,21:30-21:45,87,1664
29-11-2016,21:45-22:00,88,1588
29-11-2016,22:00-22:15,89,1524
29-11-2016,22:15-22:30,90,1492
29-11-2016,22:30-22:45,91,1476
29-11-2016,22:45-23:00,92,1484
29-11-2016,23:00-23:15,93,1464
29-11-2016,23:15-23:30,94,1612
29-11-2016,23:30-23:45,95,1524
29-11-2016,23:45-00:00,96,1436
30-11-2016,00:00-00:15,1,1392
30-11-2016,00:15-00:30,2,1396
30-11-2016,00:30-00:45,3,1356
30-11-2016,00:45-01:00,4,1284
30-11-2016,01:00-01:15,5,1276
30-11-2016,01:15-01:30,6,1264
30-11-2016,01:30-01:45,7,1244
30-11-2016,01:45-02:00,8,1248
30-11-2016,02:00-02:15,9,1228
30-11-2016,02:15-02:30,10,1224
30-11-2016,02:30-02:45,11,1208
30-11-2016,02:45-03:00,12,1236
30-11-2016,03:00-03:15,13,1200
30-11-2016,03:15-03:30,14,1180
30-11-2016,03:30-03:45,15,1184
30-11-2016,03:45-04:00,16,1200
30-11-2016,04:00-04:15,17,1188
30-11-2016,04:15-04:30,18,1188
30-11-2016,04:30-04:45,19,1172
30-11-2016,04:45-05:00,20,1208
30-11-2016,05:00-05:15,21,1384
30-11-2016,05:15-05:30,22,1532
30-11-2016,05:30-05:45,23,1428
30-11-2016,05:45-06:00,24,1364
30-11-2016,06:00-06:15,25,1328
30-11-2016,06:15-06:30,26,1348
30-11-2016,06:30-06:45,27,1336
30-11-2016,06:45-07:00,28,1332
30-11-2016,07:00-07:15,29,1356
30-11-2016,07:15-07:30,30,1316
30-11-2016,07:30-07:45,31,1380
30-11-2016,07:45-08:00,32,1408
30-11-2016,08:00-08:15,33,1432
30-11-2016,08:15-08:30,34,1400
30-11-2016,08:30-08:45,35,1464
30-11-2016,08:45-09:00,36,1612
30-11-2016,09:00-09:15,37,1608
30-11-2016,09:15-09:30,38,1616
30-11-2016,09:30-09:45,39,1644
30-11-2016,09:45-10:00,40,1664
30-11-2016,10:00-10:15,41,1668
30-11-2016,10:15-10:30,42,1728
30-11-2016,10:30-10:45,43,1736
30-11-2016,10:45-11:00,44,1720
30-11-2016,11:00-11:15,45,1716
30-11-2016,11:15-11:30,46,1716
30-11-2016,11:30-11:45,47,1752
30-11-2016,11:45-12:00,48,1772
30-11-2016,12:00-12:15,49,1712
30-11-2016,12:15-12:30,50,1752
30-11-2016,12:30-12:45,51,1768
30-11-2016,12:45-13:00,52,1804
30-11-2016,13:00-13:15,53,1940
30-11-2016,13:15-13:30,54,1912
30-11-2016,13:30-13:45,55,1876
30-11-2016,13:45-14:00,56,1932
30-11-2016,14:00-14:15,57,1936
30-11-2016,14:15-14:30,58,1920
30-11-2016,14:30-14:45,59,1908
30-11-2016,14:45-15:00,60,1932
30-11-2016,15:00-15:15,61,1932
30-11-2016,15:15-15:30,62,1964
30-11-2016,15:30-15:45,63,1952
30-11-2016,15:45-16:00,64,2012
30-11-2016,16:00-16:15,65,1956
30-11-2016,16:15-16:30,66,1888
30-11-2016,16:30-16:45,67,1844
30-11-2016,16:45-17:00,68,1892
30-11-2016,17:00-17:15,69,1832
30-11-2016,17:15-17:30,70,1800
30-11-2016,17:30-17:45,71,1820
30-11-2016,17:45-18:00,72,1768
30-11-2016,18:00-18:15,73,1776
30-11-2016,18:15-18:30,74,1812
30-11-2016,18:30-18:45,75,1788
30-11-2016,18:45-19:00,76,1812
30-11-2016,19:00-19:15,77,1812
30-11-2016,19:15-19:30,78,1804
30-11-2016,19:30-19:45,79,1756
30-11-2016,19:45-20:00,80,1740
30-11-2016,20:00-20:15,81,1708
30-11-2016,20:15-20:30,82,1684
30-11-2016,20:30-20:45,83,1672
30-11-2016,20:45-21:00,84,1680
30-11-2016,21:00-21:15,85,1672
30-11-2016,21:15-21:30,86,1656
30-11-2016,21:30-21:45,87,1640
30-11-2016,21:45-22:00,88,1656
30-11-2016,22:00-22:15,89,1640
30-11-2016,22:15-22:30,90,1612
30-11-2016,22:30-22:45,91,1596
30-11-2016,22:45-23:00,92,1576
30-11-2016,23:00-23:15,93,1544
30-11-2016,23:15-23:30,94,1524
30-11-2016,23:30-23:45,95,1504
30-11-2016,23:45-00:00,96,1452
01-12-2016,00:00-00:15,1,1368
01-12-2016,00:15-00:30,2,1312
01-12-2016,00:30-00:45,3,1300
01-12-2016,00:45-01:00,4,1308
01-12-2016,01:00-01:15,5,1296
01-12-2016,01:15-01:30,6,1280
01-12-2016,01:30-01:45,7,1268
01-12-2016,01:45-02:00,8,1288
01-12-2016,02:00-02:15,9,1460
01-12-2016,02:15-02:30,10,1264
01-12-2016,02:30-02:45,11,1240
01-12-2016,02:45-03:00,12,1240
01-12-2016,03:00-03:15,13,1228
01-12-2016,03:15-03:30,14,1216
01-12-2016,03:30-03:45,15,1196
01-12-2016,03:45-04:00,16,1208
01-12-2016,04:00-04:15,17,1196
01-12-2016,04:15-04:30,18,1184
01-12-2016,04:30-04:45,19,1200
01-12-2016,04:45-05:00,20,1204
01-12-2016,05:00-05:15,21,1292
01-12-2016,05:15-05:30,22,1396
01-12-2016,05:30-05:45,23,1332
01-12-2016,05:45-06:00,24,1304
01-12-2016,06:00-06:15,25,1296
01-12-2016,06:15-06:30,26,1312
01-12-2016,06:30-06:45,27,1304
01-12-2016,06:45-07:00,28,1308
01-12-2016,07:00-07:15,29,1300
01-12-2016,07:15-07:30,30,1316
01-12-2016,07:30-07:45,31,1244
01-12-2016,07:45-08:00,32,1248
01-12-2016,08:00-08:15,33,1388
01-12-2016,08:15-08:30,34,1448
01-12-2016,08:30-08:45,35,1468
01-12-2016,08:45-09:00,36,1412
01-12-2016,09:00-09:15,37,1404
01-12-2016,09:15-09:30,38,1712
01-12-2016,09:30-09:45,39,1672
01-12-2016,09:45-10:00,40,1684
01-12-2016,10:00-10:15,41,1672
01-12-2016,10:15-10:30,42,1656
01-12-2016,10:30-10:45,43,1676
01-12-2016,10:45-11:00,44,1764
01-12-2016,11:00-11:15,45,1820
01-12-2016,11:15-11:30,46,1864
01-12-2016,11:30-11:45,47,1912
01-12-2016,11:45-12:00,48,1916
01-12-2016,12:00-12:15,49,1908
01-12-2016,12:15-12:30,50,1800
01-12-2016,12:30-12:45,51,1736
01-12-2016,12:45-13:00,52,1668
01-12-2016,13:00-13:15,53,1664
01-12-2016,13:15-13:30,54,1652
01-12-2016,13:30-13:45,55,1676
01-12-2016,13:45-14:00,56,1876
01-12-2016,14:00-14:15,57,1788
01-12-2016,14:15-14:30,58,1860
01-12-2016,14:30-14:45,59,1932
01-12-2016,14:45-15:00,60,1932
01-12-2016,15:00-15:15,61,1916
01-12-2016,15:15-15:30,62,1924
01-12-2016,15:30-15:45,63,1936
01-12-2016,15:45-16:00,64,1968
01-12-2016,16:00-16:15,65,1980
01-12-2016,16:15-16:30,66,1968
01-12-2016,16:30-16:45,67,1884
01-12-2016,16:45-17:00,68,1824
01-12-2016,17:00-17:15,69,1808
01-12-2016,17:15-17:30,70,1800
01-12-2016,17:30-17:45,71,1776
01-12-2016,17:45-18:00,72,1784
01-12-2016,18:00-18:15,73,1772
01-12-2016,18:15-18:30,74,1780
01-12-2016,18:30-18:45,75,1780
01-12-2016,18:45-19:00,76,1936
01-12-2016,19:00-19:15,77,1840
01-12-2016,19:15-19:30,78,1788
01-12-2016,19:30-19:45,79,1740
01-12-2016,19:45-20:00,80,1764
01-12-2016,20:00-20:15,81,1740
01-12-2016,20:15-20:30,82,1744
01-12-2016,20:30-20:45,83,1720
01-12-2016,20:45-21:00,84,1688
01-12-2016,21:00-21:15,85,1664
01-12-2016,21:15-21:30,86,1636
01-12-2016,21:30-21:45,87,1636
01-12-2016,21:45-22:00,88,1620
01-12-2016,22:00-22:15,89,1588
01-12-2016,22:15-22:30,90,1548
01-12-2016,22:30-22:45,91,1544
01-12-2016,22:45-23:00,92,1532
01-12-2016,23:00-23:15,93,1532
01-12-2016,23:15-23:30,94,1520
01-12-2016,23:30-23:45,95,1504
01-12-2016,23:45-00:00,96,1444
02-12-2016,00:00-00:15,1,1312
02-12-2016,00:15-00:30,2,1296
02-12-2016,00:30-00:45,3,1280
02-12-2016,00:45-01:00,4,1272
02-12-2016,01:00-01:15,5,1268
02-12-2016,01:15-01:30,6,1252
02-12-2016,01:30-01:45,7,1248
02-12-2016,01:45-02:00,8,1256
02-12-2016,02:00-02:15,9,1244
02-12-2016,02:15-02:30,10,1244
02-12-2016,02:30-02:45,11,1240
02-12-2016,02:45-03:00,12,1244
02-12-2016,03:00-03:15,13,1224
02-12-2016,03:15-03:30,14,1200
02-12-2016,03:30-03:45,15,1236
02-12-2016,03:45-04:00,16,1360
02-12-2016,04:00-04:15,17,1284
02-12-2016,04:15-04:30,18,1244
02-12-2016,04:30-04:45,19,1228
02-12-2016,04:45-05:00,20,1224
02-12-2016,05:00-05:15,21,1224
02-12-2016,05:15-05:30,22,1196
02-12-2016,05:30-05:45,23,1200
02-12-2016,05:45-06:00,24,1252
02-12-2016,06:00-06:15,25,1264
02-12-2016,06:15-06:30,26,1284
02-12-2016,06:30-06:45,27,1280
02-12-2016,06:45-07:00,28,1232
02-12-2016,07:00-07:15,29,1228
02-12-2016,07:15-07:30,30,1236
02-12-2016,07:30-07:45,31,1268
02-12-2016,07:45-08:00,32,1316
02-12-2016,08:00-08:15,33,1348
02-12-2016,08:15-08:30,34,1500
02-12-2016,08:30-08:45,35,1620
02-12-2016,08:45-09:00,36,1588
02-12-2016,09:00-09:15,37,1572
02-12-2016,09:15-09:30,38,1592
02-12-2016,09:30-09:45,39,1620
02-12-2016,09:45-10:00,40,1624
02-12-2016,10:00-10:15,41,1648
02-12-2016,10:15-10:30,42,1648
02-12-2016,10:30-10:45,43,1684
02-12-2016,10:45-11:00,44,1676
02-12-2016,11:00-11:15,45,1696
02-12-2016,11:15-11:30,46,1720
02-12-2016,11:30-11:45,47,1712
02-12-2016,11:45-12:00,48,1724
02-12-2016,12:00-12:15,49,1732
02-12-2016,12:15-12:30,50,1744
02-12-2016,12:30-12:45,51,1736
02-12-2016,12:45-13:00,52,1752
02-12-2016,13:00-13:15,53,1744
02-12-2016,13:15-13:30,54,1736
02-12-2016,13:30-13:45,55,1732
02-12-2016,13:45-14:00,56,1772
02-12-2016,14:00-14:15,57,1752
02-12-2016,14:15-14:30,58,1740
02-12-2016,14:30-14:45,59,1792
02-12-2016,14:45-15:00,60,1784
02-12-2016,15:00-15:15,61,1760
02-12-2016,15:15-15:30,62,1736
02-12-2016,15:30-15:45,63,1752
02-12-2016,15:45-16:00,64,1784
02-12-2016,16:00-16:15,65,1808
02-12-2016,16:15-16:30,66,1816
02-12-2016,16:30-16:45,67,1788
02-12-2016,16:45-17:00,68,1772
02-12-2016,17:00-17:15,69,1812
02-12-2016,17:15-17:30,70,1820
02-12-2016,17:30-17:45,71,1816
02-12-2016,17:45-18:00,72,1844
02-12-2016,18:00-18:15,73,1812
02-12-2016,18:15-18:30,74,1824
02-12-2016,18:30-18:45,75,1832
02-12-2016,18:45-19:00,76,1764
02-12-2016,19:00-19:15,77,1692
02-12-2016,19:15-19:30,78,1680
02-12-2016,19:30-19:45,79,1656
02-12-2016,19:45-20:00,80,1668
02-12-2016,20:00-20:15,81,1772
02-12-2016,20:15-20:30,82,1736
02-12-2016,20:30-20:45,83,1656
02-12-2016,20:45-21:00,84,1644
02-12-2016,21:00-21:15,85,1616
02-12-2016,21:15-21:30,86,1624
02-12-2016,21:30-21:45,87,1600
02-12-2016,21:45-22:00,88,1572
02-12-2016,22:00-22:15,89,1564
02-12-2016,22:15-22:30,90,1536
02-12-2016,22:30-22:45,91,1516
02-12-2016,22:45-23:00,92,1508
02-12-2016,23:00-23:15,93,1460
02-12-2016,23:15-23:30,94,1380
02-12-2016,23:30-23:45,95,1360
02-12-2016,23:45-00:00,96,1308
03-12-2016,00:00-00:15,1,1260
03-12-2016,00:15-00:30,2,1248
03-12-2016,00:30-00:45,3,1260
03-12-2016,00:45-01:00,4,1240
03-12-2016,01:00-01:15,5,1248
03-12-2016,01:15-01:30,6,1228
03-12-2016,01:30-01:45,7,1232
03-12-2016,01:45-02:00,8,1224
03-12-2016,02:00-02:15,9,1220
03-12-2016,02:15-02:30,10,1204
03-12-2016,02:30-02:45,11,1200
03-12-2016,02:45-03:00,12,1200
03-12-2016,03:00-03:15,13,1208
03-12-2016,03:15-03:30,14,1196
03-12-2016,03:30-03:45,15,1156
03-12-2016,03:45-04:00,16,1148
03-12-2016,04:00-04:15,17,1144
03-12-2016,04:15-04:30,18,1128
03-12-2016,04:30-04:45,19,1116
03-12-2016,04:45-05:00,20,1108
03-12-2016,05:00-05:15,21,1112
03-12-2016,05:15-05:30,22,1304
03-12-2016,05:30-05:45,23,1444
03-12-2016,05:45-06:00,24,1340
03-12-2016,06:00-06:15,25,1252
03-12-2016,06:15-06:30,26,1212
03-12-2016,06:30-06:45,27,1100
03-12-2016,06:45-07:00,28,1100
03-12-2016,07:00-07:15,29,1112
03-12-2016,07:15-07:30,30,1052
03-12-2016,07:30-07:45,31,1036
