,Point.Forecast,Lo.90,Hi.90,Lo.95,Hi.95
42662,2217.530197,-4955.561376,9390.62177,-6329.735596,10764.79599
42663,2217.530197,-4957.995861,9393.056255,-6332.636465,10767.69686
42664,2217.530197,-4960.429521,9395.489915,-6335.536349,10770.59674
42665,2217.530197,-4962.862357,9397.922751,-6338.435251,10773.49565
42666,2217.530197,-4965.294368,9400.354762,-6341.333171,10776.39357
42667,2217.530197,-4967.725556,9402.78595,-6344.230111,10779.2905
42668,2217.530197,-4970.155921,9405.216315,-6347.12607,10782.18646
42669,2217.530197,-4972.585466,9407.64586,-6350.02105,10785.08144
42670,2217.530197,-4975.014189,9410.074583,-6352.915053,10787.97545
42671,2217.530197,-4977.442093,9412.502487,-6355.808078,10790.86847
42672,2217.530197,-4979.869177,9414.929571,-6358.700128,10793.76052
42673,2217.530197,-4982.295444,9417.355838,-6361.591203,10796.6516
42674,2217.530197,-4984.720893,9419.781287,-6364.481304,10799.5417
42675,2217.530197,-4987.145525,9422.20592,-6367.370432,10802.43083
42676,2217.530197,-4989.569342,9424.629736,-6370.258588,10805.31898
42677,2217.530197,-4991.992344,9427.052738,-6373.145773,10808.20617
42678,2217.530197,-4994.414532,9429.474926,-6376.031988,10811.09238
42679,2217.530197,-4996.835907,9431.896301,-6378.917234,10813.97763
42680,2217.530197,-4999.256469,9434.316863,-6381.801512,10816.86191
42681,2217.530197,-5001.67622,9436.736614,-6384.684822,10819.74522
42682,2217.530197,-5004.09516,9439.155554,-6387.567167,10822.62756
42683,2217.530197,-5006.51329,9441.573684,-6390.448547,10825.50894
42684,2217.530197,-5008.930611,9443.991005,-6393.328962,10828.38936
42685,2217.530197,-5011.347123,9446.407517,-6396.208414,10831.26881
42686,2217.530197,-5013.762828,9448.823222,-6399.086904,10834.1473
42687,2217.530197,-5016.177726,9451.23812,-6401.964433,10837.02483
42688,2217.530197,-5018.591818,9453.652212,-6404.841001,10839.9014
42689,2217.530197,-5021.005106,9456.0655,-6407.71661,10842.777
42690,2217.530197,-5023.417588,9458.477982,-6410.591261,10845.65165
42691,2217.530197,-5025.829268,9460.889662,-6413.464954,10848.52535
42692,2217.530197,-5028.240144,9463.300538,-6416.33769,10851.39808
42693,2217.530197,-5030.650219,9465.710613,-6419.209472,10854.26987
42694,2217.530197,-5033.059493,9468.119887,-6422.080298,10857.14069
42695,2217.530197,-5035.467966,9470.52836,-6424.950171,10860.01057
42696,2217.530197,-5037.87564,9472.936034,-6427.819091,10862.87949
42697,2217.530197,-5040.282515,9475.342909,-6430.68706,10865.74745
42698,2217.530197,-5042.688592,9477.748986,-6433.554078,10868.61447
42699,2217.530197,-5045.093872,9480.154266,-6436.420146,10871.48054
42700,2217.530197,-5047.498356,9482.55875,-6439.285265,10874.34566
42701,2217.530197,-5049.902044,9484.962438,-6442.149436,10877.20983
42702,2217.530197,-5052.304937,9487.365332,-6445.01266,10880.07305
42703,2217.530197,-5054.707037,9489.767431,-6447.874938,10882.93533
42704,2217.530197,-5057.108343,9492.168737,-6450.736271,10885.79667
42705,2217.530197,-5059.508857,9494.569251,-6453.59666,10888.65705
42706,2217.530197,-5061.908579,9496.968973,-6456.456105,10891.5165
42707,2217.530197,-5064.307511,9499.367905,-6459.314608,10894.375
42708,2217.530197,-5066.705652,9501.766046,-6462.17217,10897.23256
42709,2217.530197,-5069.103004,9504.163398,-6465.028791,10900.08919
42710,2217.530197,-5071.499568,9506.559962,-6467.884473,10902.94487
42711,2217.530197,-5073.895344,9508.955738,-6470.739216,10905.79961
42712,2217.530197,-5076.290333,9511.350727,-6473.593022,10908.65342
42713,2217.530197,-5078.684536,9513.74493,-6476.44589,10911.50628
42714,2217.530197,-5081.077953,9516.138348,-6479.297823,10914.35822
42715,2217.530197,-5083.470586,9518.53098,-6482.148821,10917.20922
42716,2217.530197,-5085.862435,9520.922829,-6484.998885,10920.05928
42717,2217.530197,-5088.253501,9523.313895,-6487.848016,10922.90841
42718,2217.530197,-5090.643785,9525.704179,-6490.696215,10925.75661
42719,2217.530197,-5093.033287,9528.093681,-6493.543482,10928.60388
42720,2217.530197,-5095.422008,9530.482403,-6496.389819,10931.45021
42721,2217.530197,-5097.80995,9532.870344,-6499.235227,10934.29562
42722,2217.530197,-5100.197112,9535.257506,-6502.079706,10937.1401
42723,2217.530197,-5102.583496,9537.64389,-6504.923257,10939.98365
42724,2217.530197,-5104.969102,9540.029496,-6507.765882,10942.82628
42725,2217.530197,-5107.35393,9542.414325,-6510.607581,10945.66798
42726,2217.530197,-5109.737983,9544.798377,-6513.448355,10948.50875
42727,2217.530197,-5112.121261,9547.181655,-6516.288205,10951.3486
42728,2217.530197,-5114.503763,9549.564157,-6519.127132,10954.18753
42729,2217.530197,-5116.885492,9551.945886,-6521.965137,10957.02553
42730,2217.530197,-5119.266447,9554.326842,-6524.802221,10959.86261
42731,2217.530197,-5121.646631,9556.707025,-6527.638384,10962.69878
42732,2217.530197,-5124.026042,9559.086436,-6530.473627,10965.53402
42733,2217.530197,-5126.404683,9561.465077,-6533.307952,10968.36835
42734,2217.530197,-5128.782553,9563.842947,-6536.14136,10971.20175
42735,2217.530197,-5131.159654,9566.220048,-6538.97385,10974.03424
42736,2217.530197,-5133.535986,9568.59638,-6541.805425,10976.86582
42737,2217.530197,-5135.91155,9570.971944,-6544.636084,10979.69648
42738,2217.530197,-5138.286348,9573.346742,-6547.465829,10982.52622
42739,2217.530197,-5140.660378,9575.720772,-6550.294661,10985.35506
42740,2217.530197,-5143.033643,9578.094037,-6553.122581,10988.18298
42741,2217.530197,-5145.406143,9580.466537,-6555.949589,10991.00998
42742,2217.530197,-5147.777879,9582.838273,-6558.775687,10993.83608
42743,2217.530197,-5150.148851,9585.209245,-6561.600874,10996.66127
42744,2217.530197,-5152.519061,9587.579455,-6564.425153,10999.48555
42745,2217.530197,-5154.888508,9589.948902,-6567.248524,11002.30892
42746,2217.530197,-5157.257195,9592.317589,-6570.070988,11005.13138
42747,2217.530197,-5159.62512,9594.685514,-6572.892545,11007.95294
42748,2217.530197,-5161.992286,9597.05268,-6575.713198,11010.77359
42749,2217.530197,-5164.358693,9599.419087,-6578.532945,11013.59334
42750,2217.530197,-5166.724341,9601.784736,-6581.351789,11016.41218
42751,2217.530197,-5169.089232,9604.149626,-6584.16973,11019.23012
42752,2217.530197,-5171.453366,9606.51376,-6586.98677,11022.04716
42753,2217.530197,-5173.816744,9608.877138,-6589.802908,11024.8633
42754,2217.530197,-5176.179366,9611.23976,-6592.618146,11027.67854
42755,2217.530197,-5178.541234,9613.601628,-6595.432485,11030.49288
42756,2217.530197,-5180.902347,9615.962741,-6598.245925,11033.30632
42757,2217.530197,-5183.262708,9618.323102,-6601.058468,11036.11886
42758,2217.530197,-5185.622315,9620.68271,-6603.870114,11038.93051
42759,2217.530197,-5187.981171,9623.041565,-6606.680864,11041.74126
42760,2217.530197,-5190.339276,9625.39967,-6609.490719,11044.55111
42761,2217.530197,-5192.696631,9627.757025,-6612.29968,11047.36007
42762,2217.530197,-5195.053235,9630.113629,-6615.107748,11050.16814
42763,2217.530197,-5197.409091,9632.469485,-6617.914923,11052.97532
42764,2217.530197,-5199.764198,9634.824593,-6620.721207,11055.7816
42765,2217.530197,-5202.118558,9637.178952,-6623.5266,11058.58699
42766,2217.530197,-5204.472171,9639.532566,-6626.331103,11061.3915
42767,2217.530197,-5206.825038,9641.885432,-6629.134717,11064.19511
42768,2217.530197,-5209.17716,9644.237554,-6631.937442,11066.99784
42769,2217.530197,-5211.528537,9646.588931,-6634.739281,11069.79967
42770,2217.530197,-5213.87917,9648.939564,-6637.540233,11072.60063
42771,2217.530197,-5216.229059,9651.289453,-6640.340299,11075.40069
42772,2217.530197,-5218.578206,9653.6386,-6643.13948,11078.19987
42773,2217.530197,-5220.926611,9655.987005,-6645.937777,11080.99817
42774,2217.530197,-5223.274275,9658.334669,-6648.735191,11083.79559
42775,2217.530197,-5225.621198,9660.681593,-6651.531723,11086.59212
42776,2217.530197,-5227.967382,9663.027776,-6654.327373,11089.38777
42777,2217.530197,-5230.312827,9665.373221,-6657.122143,11092.18254
42778,2217.530197,-5232.657533,9667.717927,-6659.916032,11094.97643
42779,2217.530197,-5235.001501,9670.061895,-6662.709043,11097.76944
42780,2217.530197,-5237.344733,9672.405127,-6665.501176,11100.56157
42781,2217.530197,-5239.687228,9674.747622,-6668.292431,11103.35282
42782,2217.530197,-5242.028987,9677.089381,-6671.082809,11106.1432
42783,2217.530197,-5244.370012,9679.430406,-6673.872312,11108.93271
42784,2217.530197,-5246.710303,9681.770697,-6676.66094,11111.72133
42785,2217.530197,-5249.049859,9684.110253,-6679.448694,11114.50909
42786,2217.530197,-5251.388683,9686.449078,-6682.235575,11117.29597
42787,2217.530197,-5253.726775,9688.787169,-6685.021583,11120.08198
42788,2217.530197,-5256.064136,9691.12453,-6687.80672,11122.86711
42789,2217.530197,-5258.400765,9693.46116,-6690.590986,11125.65138
42790,2217.530197,-5260.736665,9695.797059,-6693.374382,11128.43478
42791,2217.530197,-5263.071835,9698.132229,-6696.156909,11131.2173
42792,2217.530197,-5265.406277,9700.466671,-6698.938568,11133.99896
42793,2217.530197,-5267.73999,9702.800384,-6701.719359,11136.77975
42794,2217.530197,-5270.072976,9705.13337,-6704.499283,11139.55968
42795,2217.530197,-5272.405235,9707.465629,-6707.278341,11142.33874
42796,2217.530197,-5274.736769,9709.797163,-6710.056535,11145.11693
42797,2217.530197,-5277.067577,9712.127971,-6712.833864,11147.89426
42798,2217.530197,-5279.39766,9714.458054,-6715.610329,11150.67072
42799,2217.530197,-5281.727019,9716.787414,-6718.385932,11153.44633
42800,2217.530197,-5284.055656,9719.11605,-6721.160673,11156.22107
42801,2217.530197,-5286.383569,9721.443963,-6723.934553,11158.99495
42802,2217.530197,-5288.71076,9723.771155,-6726.707573,11161.76797
42803,2217.530197,-5291.037231,9726.097625,-6729.479733,11164.54013
42804,2217.530197,-5293.36298,9728.423374,-6732.251035,11167.31143
42805,2217.530197,-5295.68801,9730.748404,-6735.021478,11170.08187
42806,2217.530197,-5298.01232,9733.072714,-6737.791065,11172.85146
42807,2217.530197,-5300.335912,9735.396306,-6740.559795,11175.62019
42808,2217.530197,-5302.658786,9737.71918,-6743.32767,11178.38806
42809,2217.530197,-5304.980942,9740.041336,-6746.09469,11181.15508
42810,2217.530197,-5307.302382,9742.362776,-6748.860857,11183.92125
42811,2217.530197,-5309.623106,9744.6835,-6751.62617,11186.68656
42812,2217.530197,-5311.943115,9747.003509,-6754.390631,11189.45102
42813,2217.530197,-5314.262409,9749.322803,-6757.15424,11192.21463
42814,2217.530197,-5316.580989,9751.641383,-6759.916998,11194.97739
42815,2217.530197,-5318.898856,9753.95925,-6762.678907,11197.7393
42816,2217.530197,-5321.21601,9756.276404,-6765.439966,11200.50036
42817,2217.530197,-5323.532452,9758.592846,-6768.200177,11203.26057
42818,2217.530197,-5325.848183,9760.908577,-6770.959541,11206.01993
42819,2217.530197,-5328.163203,9763.223597,-6773.718057,11208.77845
42820,2217.530197,-5330.477513,9765.537907,-6776.475728,11211.53612
42821,2217.530197,-5332.791114,9767.851508,-6779.232553,11214.29295
42822,2217.530197,-5335.104006,9770.1644,-6781.988534,11217.04893
42823,2217.530197,-5337.416189,9772.476584,-6784.743671,11219.80407
42824,2217.530197,-5339.727666,9774.78806,-6787.497965,11222.55836
42825,2217.530197,-5342.038436,9777.09883,-6790.251417,11225.31181
42826,2217.530197,-5344.348499,9779.408893,-6793.004027,11228.06442
42827,2217.530197,-5346.657857,9781.718251,-6795.755797,11230.81619
42828,2217.530197,-5348.96651,9784.026905,-6798.506727,11233.56712
42829,2217.530197,-5351.274459,9786.334854,-6801.256818,11236.31721
42830,2217.530197,-5353.581705,9788.642099,-6804.006071,11239.06646
42831,2217.530197,-5355.888248,9790.948642,-6806.754486,11241.81488
42832,2217.530197,-5358.194088,9793.254482,-6809.502064,11244.56246
42833,2217.530197,-5360.499227,9795.559621,-6812.248806,11247.3092
42834,2217.530197,-5362.803664,9797.864058,-6814.994713,11250.05511
42835,2217.530197,-5365.107402,9800.167796,-6817.739786,11252.80018
42836,2217.530197,-5367.410439,9802.470833,-6820.484024,11255.54442
42837,2217.530197,-5369.712778,9804.773172,-6823.22743,11258.28782
42838,2217.530197,-5372.014418,9807.074812,-6825.970003,11261.0304
42839,2217.530197,-5374.315361,9809.375755,-6828.711745,11263.77214
42840,2217.530197,-5376.615606,9811.676,-6831.452657,11266.51305
42841,2217.530197,-5378.915155,9813.975549,-6834.192738,11269.25313
42842,2217.530197,-5381.214007,9816.274401,-6836.93199,11271.99238
42843,2217.530197,-5383.512165,9818.572559,-6839.670414,11274.73081
42844,2217.530197,-5385.809628,9820.870022,-6842.40801,11277.4684
42845,2217.530197,-5388.106397,9823.166791,-6845.144779,11280.20517
42846,2217.530197,-5390.402472,9825.462866,-6847.880721,11282.94112
42847,2217.530197,-5392.697855,9827.758249,-6850.615839,11285.67623
42848,2217.530197,-5394.992546,9830.05294,-6853.350131,11288.41053
42849,2217.530197,-5397.286545,9832.346939,-6856.0836,11291.14399
42850,2217.530197,-5399.579853,9834.640247,-6858.816245,11293.87664
42851,2217.530197,-5401.872471,9836.932865,-6861.548068,11296.60846
42852,2217.530197,-5404.1644,9839.224794,-6864.279069,11299.33946
42853,2217.530197,-5406.455639,9841.516033,-6867.009249,11302.06964
42854,2217.530197,-5408.74619,9843.806584,-6869.738609,11304.799
42855,2217.530197,-5411.036054,9846.096448,-6872.46715,11307.52754
42856,2217.530197,-5413.32523,9848.385624,-6875.194871,11310.25527
42857,2217.530197,-5415.613719,9850.674113,-6877.921775,11312.98217
42858,2217.530197,-5417.901523,9852.961917,-6880.647861,11315.70826
42859,2217.530197,-5420.188642,9855.249036,-6883.373131,11318.43353
42860,2217.530197,-5422.475075,9857.535469,-6886.097585,11321.15798
42861,2217.530197,-5424.760825,9859.821219,-6888.821224,11323.88162
42862,2217.530197,-5427.045891,9862.106285,-6891.544048,11326.60444
42863,2217.530197,-5429.330275,9864.390669,-6894.266059,11329.32645
42864,2217.530197,-5431.613976,9866.67437,-6896.987257,11332.04765
42865,2217.530197,-5433.896996,9868.95739,-6899.707642,11334.76804
42866,2217.530197,-5436.179334,9871.239728,-6902.427216,11337.48761
42867,2217.530197,-5438.460992,9873.521386,-6905.14598,11340.20637
42868,2217.530197,-5440.741971,9875.802365,-6907.863933,11342.92433
42869,2217.530197,-5443.02227,9878.082664,-6910.581077,11345.64147
42870,2217.530197,-5445.301891,9880.362285,-6913.297413,11348.35781
42871,2217.530197,-5447.580833,9882.641227,-6916.012941,11351.07333
42872,2217.530197,-5449.859099,9884.919493,-6918.727661,11353.78806
42873,2217.530197,-5452.136687,9887.197081,-6921.441576,11356.50197
42874,2217.530197,-5454.4136,9889.473994,-6924.154684,11359.21508
42875,2217.530197,-5456.689837,9891.750231,-6926.866988,11361.92738
42876,2217.530197,-5458.965399,9894.025793,-6929.578487,11364.63888
42877,2217.530197,-5461.240286,9896.30068,-6932.289183,11367.34958
42878,2217.530197,-5463.5145,9898.574894,-6934.999076,11370.05947
42879,2217.530197,-5465.788041,9900.848435,-6937.708166,11372.76856
42880,2217.530197,-5468.060909,9903.121303,-6940.416456,11375.47685
42881,2217.530197,-5470.333105,9905.393499,-6943.123945,11378.18434
42882,2217.530197,-5472.60463,9907.665024,-6945.830633,11380.89103
42883,2217.530197,-5474.875484,9909.935878,-6948.536523,11383.59692
42884,2217.530197,-5477.145668,9912.206062,-6951.241614,11386.30201
42885,2217.530197,-5479.415182,9914.475576,-6953.945907,11389.0063
42886,2217.530197,-5481.684027,9916.744421,-6956.649403,11391.7098
42887,2217.530197,-5483.952204,9919.012598,-6959.352102,11394.4125
42888,2217.530197,-5486.219713,9921.280107,-6962.054006,11397.1144
42889,2217.530197,-5488.486555,9923.546949,-6964.755115,11399.81551
42890,2217.530197,-5490.75273,9925.813125,-6967.455429,11402.51582
42891,2217.530197,-5493.01824,9928.078634,-6970.15495,11405.21534
42892,2217.530197,-5495.283083,9930.343477,-6972.853678,11407.91407
42893,2217.530197,-5497.547262,9932.607656,-6975.551613,11410.61201
42894,2217.530197,-5499.810777,9934.871171,-6978.248757,11413.30915
42895,2217.530197,-5502.073628,9937.134022,-6980.94511,11416.0055
42896,2217.530197,-5504.335816,9939.39621,-6983.640673,11418.70107
42897,2217.530197,-5506.597341,9941.657735,-6986.335447,11421.39584
42898,2217.530197,-5508.858204,9943.918598,-6989.029432,11424.08983
42899,2217.530197,-5511.118406,9946.1788,-6991.722628,11426.78302
42900,2217.530197,-5513.377947,9948.438341,-6994.415038,11429.47543
42901,2217.530197,-5515.636828,9950.697222,-6997.10666,11432.16705
42902,2217.530197,-5517.895049,9952.955443,-6999.797497,11434.85789
42903,2217.530197,-5520.152612,9955.213006,-7002.487548,11437.54794
42904,2217.530197,-5522.409515,9957.469909,-7005.176815,11440.23721
42905,2217.530197,-5524.665761,9959.726155,-7007.865298,11442.92569
42906,2217.530197,-5526.92135,9961.981744,-7010.552997,11445.61339
42907,2217.530197,-5529.176281,9964.236676,-7013.239914,11448.30031
42908,2217.530197,-5531.430557,9966.490951,-7015.926049,11450.98644
42909,2217.530197,-5533.684177,9968.744571,-7018.611403,11453.6718
42910,2217.530197,-5535.937142,9970.997536,-7021.295976,11456.35637
42911,2217.530197,-5538.189452,9973.249846,-7023.97977,11459.04016
42912,2217.530197,-5540.441109,9975.501503,-7026.662784,11461.72318
42913,2217.530197,-5542.692112,9977.752506,-7029.34502,11464.40541
42914,2217.530197,-5544.942463,9980.002857,-7032.026478,11467.08687
42915,2217.530197,-5547.192161,9982.252555,-7034.707159,11469.76755
42916,2217.530197,-5549.441208,9984.501602,-7037.387063,11472.44746
42917,2217.530197,-5551.689603,9986.749997,-7040.066192,11475.12659
42918,2217.530197,-5553.937348,9988.997743,-7042.744545,11477.80494
42919,2217.530197,-5556.184444,9991.244838,-7045.422124,11480.48252
42920,2217.530197,-5558.43089,9993.491284,-7048.09893,11483.15932
42921,2217.530197,-5560.676687,9995.737081,-7050.774962,11485.83536
42922,2217.530197,-5562.921835,9997.982229,-7053.450222,11488.51062
42923,2217.530197,-5565.166336,10000.22673,-7056.12471,11491.1851
42924,2217.530197,-5567.41019,10002.47058,-7058.798427,11493.85882
42925,2217.530197,-5569.653398,10004.71379,-7061.471373,11496.53177
42926,2217.530197,-5571.895959,10006.95635,-7064.14355,11499.20394
42927,2217.530197,-5574.137875,10009.19827,-7066.814958,11501.87535
42928,2217.530197,-5576.379146,10011.43954,-7069.485597,11504.54599
42929,2217.530197,-5578.619773,10013.68017,-7072.155468,11507.21586
42930,2217.530197,-5580.859756,10015.92015,-7074.824573,11509.88497
42931,2217.530197,-5583.099096,10018.15949,-7077.492911,11512.5533
42932,2217.530197,-5585.337793,10020.39819,-7080.160483,11515.22088
42933,2217.530197,-5587.575848,10022.63624,-7082.82729,11517.88768
42934,2217.530197,-5589.813262,10024.87366,-7085.493332,11520.55373
42935,2217.530197,-5592.050034,10027.11043,-7088.158611,11523.21901
42936,2217.530197,-5594.286166,10029.34656,-7090.823127,11525.88352
42937,2217.530197,-5596.521658,10031.58205,-7093.48688,11528.54727
42938,2217.530197,-5598.756511,10033.8169,-7096.149871,11531.21026
42939,2217.530197,-5600.990725,10036.05112,-7098.812101,11533.87249
42940,2217.530197,-5603.2243,10038.28469,-7101.47357,11536.53396
42941,2217.530197,-5605.457238,10040.51763,-7104.13428,11539.19467
42942,2217.530197,-5607.689539,10042.74993,-7106.79423,11541.85462
42943,2217.530197,-5609.921203,10044.9816,-7109.453422,11544.51382
42944,2217.530197,-5612.152231,10047.21263,-7112.111856,11547.17225
42945,2217.530197,-5614.382623,10049.44302,-7114.769533,11549.82993
42946,2217.530197,-5616.612381,10051.67277,-7117.426453,11552.48685
42947,2217.530197,-5618.841504,10053.9019,-7120.082616,11555.14301
42948,2217.530197,-5621.069993,10056.13039,-7122.738025,11557.79842
42949,2217.530197,-5623.297849,10058.35824,-7125.392679,11560.45307
42950,2217.530197,-5625.525072,10060.58547,-7128.046579,11563.10697
42951,2217.530197,-5627.751662,10062.81206,-7130.699725,11565.76012
42952,2217.530197,-5629.977621,10065.03802,-7133.352119,11568.41251
42953,2217.530197,-5632.202949,10067.26334,-7136.00376,11571.06415
42954,2217.530197,-5634.427646,10069.48804,-7138.65465,11573.71504
42955,2217.530197,-5636.651713,10071.71211,-7141.304789,11576.36518
42956,2217.530197,-5638.87515,10073.93554,-7143.954178,11579.01457
42957,2217.530197,-5641.097958,10076.15835,-7146.602817,11581.66321
42958,2217.530197,-5643.320138,10078.38053,-7149.250707,11584.3111
42959,2217.530197,-5645.541689,10080.60208,-7151.897849,11586.95824
42960,2217.530197,-5647.762613,10082.82301,-7154.544244,11589.60464
42961,2217.530197,-5649.98291,10085.0433,-7157.189891,11592.25029
42962,2217.530197,-5652.202581,10087.26298,-7159.834792,11594.89519
42963,2217.530197,-5654.421626,10089.48202,-7162.478947,11597.53934
42964,2217.530197,-5656.640046,10091.70044,-7165.122357,11600.18275
42965,2217.530197,-5658.85784,10093.91823,-7167.765022,11602.82542
42966,2217.530197,-5661.075011,10096.1354,-7170.406944,11605.46734
42967,2217.530197,-5663.291557,10098.35195,-7173.048122,11608.10852
42968,2217.530197,-5665.507481,10100.56787,-7175.688557,11610.74895
42969,2217.530197,-5667.722781,10102.78318,-7178.328251,11613.38864
42970,2217.530197,-5669.93746,10104.99785,-7180.967203,11616.0276
42971,2217.530197,-5672.151516,10107.21191,-7183.605414,11618.66581
42972,2217.530197,-5674.364952,10109.42535,-7186.242886,11621.30328
42973,2217.530197,-5676.577767,10111.63816,-7188.879617,11623.94001
42974,2217.530197,-5678.789962,10113.85036,-7191.51561,11626.576
42975,2217.530197,-5681.001537,10116.06193,-7194.150864,11629.21126
42976,2217.530197,-5683.212493,10118.27289,-7196.785381,11631.84578
42977,2217.530197,-5685.422831,10120.48323,-7199.419161,11634.47956
42978,2217.530197,-5687.632551,10122.69294,-7202.052205,11637.1126
42979,2217.530197,-5689.841653,10124.90205,-7204.684512,11639.74491
42980,2217.530197,-5692.050138,10127.11053,-7207.316085,11642.37648
42981,2217.530197,-5694.258007,10129.3184,-7209.946922,11645.00732
42982,2217.530197,-5696.46526,10131.52565,-7212.577026,11647.63742
42983,2217.530197,-5698.671897,10133.73229,-7215.206397,11650.26679
42984,2217.530197,-5700.877919,10135.93831,-7217.835034,11652.89543
42985,2217.530197,-5703.083327,10138.14372,-7220.46294,11655.52333
42986,2217.530197,-5705.288121,10140.34852,-7223.090114,11658.15051
42987,2217.530197,-5707.492302,10142.5527,-7225.716558,11660.77695
42988,2217.530197,-5709.69587,10144.75626,-7228.342271,11663.40266
42989,2217.530197,-5711.898825,10146.95922,-7230.967254,11666.02765
42990,2217.530197,-5714.101169,10149.16156,-7233.591508,11668.6519
42991,2217.530197,-5716.302901,10151.36329,-7236.215034,11671.27543
42992,2217.530197,-5718.504022,10153.56442,-7238.837832,11673.89823
42993,2217.530197,-5720.704533,10155.76493,-7241.459902,11676.5203
42994,2217.530197,-5722.904435,10157.96483,-7244.081246,11679.14164
42995,2217.530197,-5725.103726,10160.16412,-7246.701864,11681.76226
42996,2217.530197,-5727.30241,10162.3628,-7249.321757,11684.38215
42997,2217.530197,-5729.500484,10164.56088,-7251.940924,11687.00132
42998,2217.530197,-5731.697951,10166.75835,-7254.559368,11689.61976
42999,2217.530197,-5733.894811,10168.95521,-7257.177088,11692.23748
43000,2217.530197,-5736.091064,10171.15146,-7259.794084,11694.85448
43001,2217.530197,-5738.286711,10173.3471,-7262.410359,11697.47075
43002,2217.530197,-5740.481751,10175.54215,-7265.025911,11700.08631
43003,2217.530197,-5742.676187,10177.73658,-7267.640743,11702.70114
43004,2217.530197,-5744.870018,10179.93041,-7270.254853,11705.31525
43005,2217.530197,-5747.063244,10182.12364,-7272.868244,11707.92864
43006,2217.530197,-5749.255867,10184.31626,-7275.480915,11710.54131
43007,2217.530197,-5751.447886,10186.50828,-7278.092867,11713.15326
43008,2217.530197,-5753.639303,10188.6997,-7280.704101,11715.7645
43009,2217.530197,-5755.830117,10190.89051,-7283.314617,11718.37501
43010,2217.530197,-5758.02033,10193.08072,-7285.924416,11720.98481
43011,2217.530197,-5760.209941,10195.27034,-7288.533499,11723.59389
43012,2217.530197,-5762.398951,10197.45935,-7291.141866,11726.20226
43013,2217.530197,-5764.587362,10199.64776,-7293.749517,11728.80991
43014,2217.530197,-5766.775172,10201.83557,-7296.356454,11731.41685
43015,2217.530197,-5768.962383,10204.02278,-7298.962677,11734.02307
43016,2217.530197,-5771.148995,10206.20939,-7301.568186,11736.62858
43017,2217.530197,-5773.335009,10208.3954,-7304.172982,11739.23338
43018,2217.530197,-5775.520425,10210.58082,-7306.777066,11741.83746
43019,2217.530197,-5777.705243,10212.76564,-7309.380437,11744.44083
43020,2217.530197,-5779.889465,10214.94986,-7311.983098,11747.04349
43021,2217.530197,-5782.07309,10217.13348,-7314.585048,11749.64544
43022,2217.530197,-5784.25612,10219.31651,-7317.186288,11752.24668
43023,2217.530197,-5786.438554,10221.49895,-7319.786819,11754.84721
43024,2217.530197,-5788.620393,10223.68079,-7322.38664,11757.44703
43025,2217.530197,-5790.801637,10225.86203,-7324.985754,11760.04615
43026,2217.530197,-5792.982288,10228.04268,-7327.584159,11762.64455
43027,2217.530197,-5795.162345,10230.22274,-7330.181858,11765.24225
43028,2217.530197,-5797.34181,10232.4022,-7332.77885,11767.83924
43029,2217.530197,-5799.520681,10234.58108,-7335.375135,11770.43553
43030,2217.530197,-5801.698961,10236.75936,-7337.970716,11773.03111
43031,2217.530197,-5803.876649,10238.93704,-7340.565591,11775.62599
43032,2217.530197,-5806.053747,10241.11414,-7343.159763,11778.22016
43033,2217.530197,-5808.230253,10243.29065,-7345.75323,11780.81362
43034,2217.530197,-5810.40617,10245.46656,-7348.345995,11783.40639
43035,2217.530197,-5812.581497,10247.64189,-7350.938057,11785.99845
43036,2217.530197,-5814.756235,10249.81663,-7353.529417,11788.58981
43037,2217.530197,-5816.930384,10251.99078,-7356.120075,11791.18047
43038,2217.530197,-5819.103945,10254.16434,-7358.710033,11793.77043
43039,2217.530197,-5821.276918,10256.33731,-7361.29929,11796.35968
43040,2217.530197,-5823.449304,10258.5097,-7363.887848,11798.94824
43041,2217.530197,-5825.621103,10260.6815,-7366.475706,11801.5361
43042,2217.530197,-5827.792316,10262.85271,-7369.062866,11804.12326
43043,2217.530197,-5829.962944,10265.02334,-7371.649328,11806.70972
43044,2217.530197,-5832.132986,10267.19338,-7374.235093,11809.29549
43045,2217.530197,-5834.302443,10269.36284,-7376.82016,11811.88055
43046,2217.530197,-5836.471315,10271.53171,-7379.404531,11814.46493
43047,2217.530197,-5838.639604,10273.7,-7381.988207,11817.0486
43048,2217.530197,-5840.80731,10275.8677,-7384.571187,11819.63158
43049,2217.530197,-5842.974432,10278.03483,-7387.153473,11822.21387
43050,2217.530197,-5845.140972,10280.20137,-7389.735064,11824.79546
43051,2217.530197,-5847.30693,10282.36732,-7392.315962,11827.37636
43052,2217.530197,-5849.472306,10284.5327,-7394.896168,11829.95656
43053,2217.530197,-5851.637101,10286.6975,-7397.47568,11832.53607
43054,2217.530197,-5853.801316,10288.86171,-7400.054501,11835.1149
43055,2217.530197,-5855.964951,10291.02534,-7402.632631,11837.69302
43056,2217.530197,-5858.128006,10293.1884,-7405.210069,11840.27046
43057,2217.530197,-5860.290481,10295.35088,-7407.786818,11842.84721
43058,2217.530197,-5862.452378,10297.51277,-7410.362877,11845.42327
43059,2217.530197,-5864.613697,10299.67409,-7412.938247,11847.99864
43060,2217.530197,-5866.774437,10301.83483,-7415.512928,11850.57332
